player_hand,dealer_hand,is_soft_hand,Action,Q-Value
4,1,0,stand,-0.1
4,1,0,hit,0.0
4,1,0,double down,-0.1
4,1,0,surrender,0
4,1,0,stand,0
4,1,0,hit,0
4,1,0,double down,0
4,1,0,surrender,0.0
4,1,0,stand,0
4,1,0,hit,0
4,1,0,double down,0.008014534439907503
4,1,0,surrender,0
4,1,0,stand,-0.1
4,1,0,hit,0.0
4,1,0,double down,0
4,1,0,surrender,0.0
4,1,0,stand,0
4,1,0,hit,0.0
4,1,0,double down,0
4,1,0,surrender,0
4,1,0,stand,0
4,1,0,hit,0.0
4,1,0,double down,0
4,1,0,surrender,0.0
4,1,0,stand,0
4,1,0,hit,0
4,1,0,double down,0
4,1,0,surrender,0.0
4,1,0,stand,-0.1
4,1,0,hit,0.0
4,1,0,double down,0
4,1,0,surrender,0
4,1,0,stand,0
4,1,0,hit,0.0
4,1,0,double down,0
4,1,0,surrender,0.0
4,1,0,stand,-0.1
4,1,0,hit,0.00720926383651743
4,1,0,double down,0
4,1,0,surrender,0
4,1,0,stand,-0.1
4,1,0,hit,0
4,1,0,double down,-0.1
4,1,0,surrender,0
4,1,0,stand,-0.1
4,1,0,hit,0
4,1,0,double down,-0.1
4,1,0,surrender,0
4,1,0,stand,-0.1
4,1,0,hit,0
4,1,0,double down,-0.010000000000000009
4,1,0,surrender,0
4,1,0,stand,-0.1
4,1,0,hit,0
4,1,0,double down,0
4,1,0,surrender,0
4,1,0,stand,0
4,1,0,hit,0
4,1,0,double down,-0.09986076410120108
4,1,0,surrender,0
4,1,0,stand,-0.1
4,1,0,hit,0
4,1,0,double down,0
4,1,0,surrender,0
4,1,0,stand,-0.1
4,1,0,hit,0
4,1,0,double down,0
4,1,0,surrender,0
4,2,0,stand,0.1
4,2,0,hit,0.0
4,2,0,double down,0
4,2,0,surrender,0.0
4,2,0,stand,0
4,2,0,hit,0.0006113226226349426
4,2,0,double down,0
4,2,0,surrender,0
4,2,0,stand,-0.1
4,2,0,hit,0.0
4,2,0,double down,-0.1
4,2,0,surrender,0
4,2,0,stand,0.1
4,2,0,hit,0.0
4,2,0,double down,0
4,2,0,surrender,0.0
4,2,0,stand,0
4,2,0,hit,0.08085620848500001
4,2,0,double down,0
4,2,0,surrender,0.0
4,2,0,stand,-0.1
4,2,0,hit,0.01162151433317356
4,2,0,double down,0
4,2,0,surrender,0.0
4,2,0,stand,-0.1
4,2,0,hit,0.0018908719297800393
4,2,0,double down,0
4,2,0,surrender,0
4,2,0,stand,0
4,2,0,hit,0.0
4,2,0,double down,0
4,2,0,surrender,0
4,2,0,stand,0
4,2,0,hit,0.0
4,2,0,double down,0
4,2,0,surrender,0
4,2,0,stand,-0.1
4,2,0,hit,0.0
4,2,0,double down,0
4,2,0,surrender,0
4,2,0,stand,0.1
4,2,0,hit,0.0
4,2,0,double down,0
4,2,0,surrender,0
4,2,0,stand,0
4,2,0,hit,0
4,2,0,double down,-0.1
4,2,0,surrender,0
4,3,0,stand,-0.1
4,3,0,hit,0
4,3,0,double down,-0.1
4,3,0,surrender,0
4,3,0,stand,-0.1
4,3,0,hit,0.0
4,3,0,double down,0
4,3,0,surrender,0.0
4,3,0,stand,0
4,3,0,hit,0
4,3,0,double down,-0.1
4,3,0,surrender,0
4,3,0,stand,0
4,3,0,hit,0.0
4,3,0,double down,0
4,3,0,surrender,0.0
4,3,0,stand,-0.1
4,3,0,hit,0.0
4,3,0,double down,0
4,3,0,surrender,0
4,3,0,stand,0
4,3,0,hit,0
4,3,0,double down,0.07165610000000001
4,3,0,surrender,0
4,3,0,stand,0
4,3,0,hit,0.0
4,3,0,double down,0
4,3,0,surrender,0
4,3,0,stand,-0.1
4,3,0,hit,0.0
4,3,0,double down,0
4,3,0,surrender,0
4,3,0,stand,-0.1
4,3,0,hit,0
4,3,0,double down,-0.1
4,3,0,surrender,0.0
4,3,0,stand,0
4,3,0,hit,0.03064919693410912
4,3,0,double down,0
4,3,0,surrender,0
4,3,0,stand,-0.1
4,3,0,hit,0
4,3,0,double down,0
4,3,0,surrender,0
4,3,0,stand,0
4,3,0,hit,0
4,3,0,double down,0.0724770918210148
4,3,0,surrender,0
4,3,0,stand,0
4,3,0,hit,0
4,3,0,double down,-0.010000000000000009
4,3,0,surrender,0
4,3,0,stand,0
4,3,0,hit,0.0
4,3,0,double down,0
4,3,0,surrender,0
4,3,0,stand,0
4,3,0,hit,0.02121697600843805
4,3,0,double down,0
4,3,0,surrender,0
4,3,0,stand,0
4,3,0,hit,0.0021775884367309347
4,3,0,double down,0
4,3,0,surrender,0
4,3,0,stand,0
4,3,0,hit,0
4,3,0,double down,-0.1
4,3,0,surrender,0
4,3,0,stand,0
4,3,0,hit,0
4,3,0,double down,0.1
4,3,0,surrender,0
4,4,0,stand,0
4,4,0,hit,0.0
4,4,0,double down,-0.1
4,4,0,surrender,0
4,4,0,stand,0
4,4,0,hit,0.0008100000000000002
4,4,0,double down,0
4,4,0,surrender,0.0
4,4,0,stand,0
4,4,0,hit,0.0
4,4,0,double down,0.11699613441210302
4,4,0,surrender,0.0
4,4,0,stand,-0.1
4,4,0,hit,0.024390000000000005
4,4,0,double down,0
4,4,0,surrender,0
4,4,0,stand,-0.1
4,4,0,hit,0.0
4,4,0,double down,0
4,4,0,surrender,0.0
4,4,0,stand,-0.0010000000000000009
4,4,0,hit,0.022580216357186843
4,4,0,double down,0
4,4,0,surrender,0
4,4,0,stand,0
4,4,0,hit,0.0
4,4,0,double down,0
4,4,0,surrender,0.0
4,4,0,stand,-0.0010000000000000009
4,4,0,hit,0.014026624020477102
4,4,0,double down,0
4,4,0,surrender,0
4,4,0,stand,0.199
4,4,0,hit,0
4,4,0,double down,-0.03481774857131947
4,4,0,surrender,0
4,4,0,stand,0
4,4,0,hit,0.009000000000000001
4,4,0,double down,0
4,4,0,surrender,0
4,4,0,stand,-0.1
4,4,0,hit,0.09704042889047115
4,4,0,double down,0
4,4,0,surrender,0
4,4,0,stand,-0.1
4,4,0,hit,0
4,4,0,double down,0
4,4,0,surrender,0
4,4,0,stand,0
4,4,0,hit,0.020185807776609988
4,4,0,double down,0
4,4,0,surrender,0
4,4,0,stand,0
4,4,0,hit,0
4,4,0,double down,0.19821615186058444
4,4,0,surrender,0
4,4,0,stand,-0.1
4,4,0,hit,0.0
4,4,0,double down,-0.1
4,4,0,surrender,0
4,4,0,stand,-0.1
4,4,0,hit,0.0007252239859495604
4,4,0,double down,-0.1
4,4,0,surrender,0
4,4,0,stand,0
4,4,0,hit,0.025370203678978888
4,4,0,double down,0
4,4,0,surrender,0
4,4,0,stand,0
4,4,0,hit,0.0
4,4,0,double down,0
4,4,0,surrender,0
4,4,0,stand,0
4,4,0,hit,0
4,4,0,double down,-0.06681615348563166
4,4,0,surrender,0
4,5,0,stand,-0.1
4,5,0,hit,0.0006237349481021759
4,5,0,double down,-0.1
4,5,0,surrender,0
4,5,0,stand,0
4,5,0,hit,0.04729540502368064
4,5,0,double down,0
4,5,0,surrender,0
4,5,0,stand,0.29701
4,5,0,hit,0
4,5,0,double down,-0.010000000000000009
