player_hand,dealer_hand,is_soft_hand,Action,Q-Value
4,1,0,stand,-0.1
4,1,0,hit,0.0
4,1,0,double down,-0.1
4,1,0,surrender,0
4,2,0,stand,-0.1
4,2,0,hit,0.0
4,2,0,double down,0
4,2,0,surrender,0.0
4,3,0,stand,-0.003960100000000008
4,3,0,hit,0
4,3,0,double down,0
4,3,0,surrender,0
4,4,0,stand,0.09701
4,4,0,hit,0
4,4,0,double down,-0.19
4,4,0,surrender,0
4,5,0,stand,-0.1
4,5,0,hit,0.0063984955872961125
4,5,0,double down,0
4,5,0,surrender,0.0
4,6,0,stand,-0.1
4,6,0,hit,0.027788596096104512
4,6,0,double down,0
4,6,0,surrender,0
4,7,0,stand,-0.1
4,7,0,hit,0.001948248753974914
4,7,0,double down,0
4,7,0,surrender,0
4,8,0,stand,0
4,8,0,hit,0
4,8,0,double down,-0.09914746836574984
4,8,0,surrender,0
4,9,0,stand,-0.1
4,9,0,hit,0.0
4,9,0,double down,0
4,9,0,surrender,0.0
4,10,0,stand,-0.1
4,10,0,hit,0.12173682886513751
4,10,0,double down,0
4,10,0,surrender,0
5,1,0,stand,-0.1
5,1,0,hit,0.0
5,1,0,double down,0
5,1,0,surrender,0
5,2,0,stand,-0.0010000000000000009
5,2,0,hit,0.06499477112700967
5,2,0,double down,0
5,2,0,surrender,0
5,3,0,stand,-0.1
5,3,0,hit,0.10448377054332461
5,3,0,double down,0
5,3,0,surrender,0.0
5,4,0,stand,-0.1
5,4,0,hit,0.012323649403183297
5,4,0,double down,0
5,4,0,surrender,0
5,5,0,stand,-0.1
5,5,0,hit,0.026293735946071196
5,5,0,double down,0
5,5,0,surrender,0
5,6,0,stand,0.490099501
5,6,0,hit,0.0
5,6,0,double down,0
5,6,0,surrender,0.0
5,7,0,stand,-0.1
5,7,0,hit,5.4275132308570246e-05
5,7,0,double down,-0.056652846872704624
5,7,0,surrender,0
5,8,0,stand,-0.1
5,8,0,hit,0.006802866672215245
5,8,0,double down,-0.06748125799510998
5,8,0,surrender,0
5,9,0,stand,-0.0010000000000000009
5,9,0,hit,0.0006269825405334994
5,9,0,double down,-0.06904697914572681
5,9,0,surrender,0
5,10,0,stand,-0.09919
5,10,0,hit,0.0005904900000000002
5,10,0,double down,-0.18026060665788432
5,10,0,surrender,0.0071425285527928995
6,1,0,stand,-0.1
6,1,0,hit,0.0030784819476429
6,1,0,double down,-0.1
6,1,0,surrender,0.0
6,2,0,stand,-0.006861294010000019
6,2,0,hit,0
6,2,0,double down,-0.1
6,2,0,surrender,0.008645364090000001
6,3,0,stand,-0.0855500042613525
6,3,0,hit,0.0
6,3,0,double down,-0.09867610448085327
6,3,0,surrender,0
6,4,0,stand,-0.0010000000000000009
6,4,0,hit,0.02866972985645773
6,4,0,double down,-0.1
6,4,0,surrender,0
6,5,0,stand,-0.09009999999999999
6,5,0,hit,0.07394189773331972
6,5,0,double down,-0.09781710510835001
6,5,0,surrender,0
6,6,0,stand,-0.1
6,6,0,hit,0.15090427335465306
6,6,0,double down,0
6,6,0,surrender,0.0
6,7,0,stand,0
6,7,0,hit,0.12409422354036598
6,7,0,double down,0
6,7,0,surrender,0
6,8,0,stand,0
6,8,0,hit,0.13858383748792205
6,8,0,double down,0
6,8,0,surrender,0.0
6,9,0,stand,-0.0010000000000000009
6,9,0,hit,0.040046420819743814
6,9,0,double down,0
6,9,0,surrender,0
6,10,0,stand,-0.186620132980611
6,10,0,hit,0.23966947240851041
6,10,0,double down,-0.1
6,10,0,surrender,0.0
7,1,0,stand,-0.1
7,1,0,hit,0.0014066078851599987
7,1,0,double down,0
7,1,0,surrender,0.0
7,2,0,stand,-0.1
7,2,0,hit,0.06595487969242396
7,2,0,double down,-0.1
7,2,0,surrender,0
7,3,0,stand,-0.1
7,3,0,hit,0.04666086642952696
7,3,0,double down,0
7,3,0,surrender,0.0008100000000000002
7,4,0,stand,-0.1
7,4,0,hit,0.05900102564876057
7,4,0,double down,-0.18992710000000002
7,4,0,surrender,0
7,5,0,stand,-0.1
7,5,0,hit,0.05206392884761813
7,5,0,double down,-0.1
7,5,0,surrender,0
7,6,0,stand,0
7,6,0,hit,0.2474502901925452
7,6,0,double down,0
7,6,0,surrender,0.0
7,7,0,stand,0
7,7,0,hit,0.010273516810497237
7,7,0,double down,0
7,7,0,surrender,0
7,8,0,stand,-0.1
7,8,0,hit,0.01422702056111921
7,8,0,double down,0
7,8,0,surrender,0
7,9,0,stand,-0.0010000000000000009
7,9,0,hit,0
7,9,0,double down,0
7,9,0,surrender,0.007510623853050788
7,10,0,stand,-0.1
7,10,0,hit,0.24215576696307328
7,10,0,double down,-0.18187912422073926
7,10,0,surrender,0.0
8,1,0,stand,-0.1
8,1,0,hit,0.0
8,1,0,double down,-0.1
8,1,0,surrender,0.0
8,2,0,stand,0
8,2,0,hit,0.13717192085249486
8,2,0,double down,0
8,2,0,surrender,0
8,3,0,stand,-0.014451829649442943
8,3,0,hit,0
8,3,0,double down,-0.1
8,3,0,surrender,0.007818712314920805
8,4,0,stand,-0.0010000000000000009
8,4,0,hit,0.00047820790368321265
8,4,0,double down,-0.03746527120313929
8,4,0,surrender,0.0
8,5,0,stand,-0.1
8,5,0,hit,0.28832745897080053
8,5,0,double down,0.026730900000000002
8,5,0,surrender,0
8,6,0,stand,-0.1
8,6,0,hit,0.007208957475793431
8,6,0,double down,-0.1
8,6,0,surrender,0.0
8,7,0,stand,-0.0829
8,7,0,hit,0.000439628571699419
8,7,0,double down,-0.029664752589126805
8,7,0,surrender,0
8,8,0,stand,-0.1002211631811649
8,8,0,hit,0.25003539937866887
8,8,0,double down,0
8,8,0,surrender,0.0
8,9,0,stand,-0.0010000000000000009
8,9,0,hit,0
8,9,0,double down,-0.1
8,9,0,surrender,0.007977463845445164
8,10,0,stand,-0.0010000000000000009
8,10,0,hit,0.0
8,10,0,double down,0
8,10,0,surrender,0.003361178524088426
9,1,0,stand,-0.19
9,1,0,hit,0.02724333675862579
9,1,0,double down,-0.19
9,1,0,surrender,0.0
9,2,0,stand,-0.09614350900000002
9,2,0,hit,0.3418494442372134
9,2,0,double down,-0.09100000000000001
9,2,0,surrender,0
9,3,0,stand,-0.0010000000000000009
9,3,0,hit,0.024574852521751716
9,3,0,double down,0
9,3,0,surrender,0.0
9,4,0,stand,-0.09991900000000001
9,4,0,hit,0.092140705233944
9,4,0,double down,0
9,4,0,surrender,8.100000000000009e-05
9,5,0,stand,-0.09128701000000002
9,5,0,hit,0.04389204256691651
9,5,0,double down,0
9,5,0,surrender,0.0
9,6,0,stand,-0.1
9,6,0,hit,0.3569553252704891
9,6,0,double down,-0.07987982146396055
9,6,0,surrender,0
9,7,0,stand,-0.09919
9,7,0,hit,0.6282509780221448
9,7,0,double down,-0.044093930409889015
9,7,0,surrender,0.0006415928658541934
9,8,0,stand,-0.1
9,8,0,hit,0.533355595636007
9,8,0,double down,-0.08990283285086115
9,8,0,surrender,0.0
9,9,0,stand,-0.099271
9,9,0,hit,0.01099888411293023
9,9,0,double down,0
9,9,0,surrender,0.0007290000000000002
9,10,0,stand,-0.3437985667891753
