player_hand,dealer_hand,is_soft_hand,Action,Q-Value
4,1,0,stand,-0.1
4,1,0,hit,0.08609073027393432
4,1,0,double down,-0.1
4,1,0,surrender,0
4,2,0,stand,-0.1
4,2,0,hit,0.34417162902836285
4,2,0,double down,0
4,2,0,surrender,0.0
4,3,0,stand,-0.003960100000000008
4,3,0,hit,0.5706049979393547
4,3,0,double down,-0.008264511038087938
4,3,0,surrender,0
4,4,0,stand,-0.1
4,4,0,hit,0.49255133076089197
4,4,0,double down,-0.1
4,4,0,surrender,0
4,5,0,stand,-0.008821494010000042
4,5,0,hit,0.915579505278426
4,5,0,double down,0
4,5,0,surrender,0
4,6,0,stand,-0.09100000000000001
4,6,0,hit,0.25418195997448223
4,6,0,double down,-0.006254543439875318
4,6,0,surrender,0
4,7,0,stand,-0.1
4,7,0,hit,0.9943819944091694
4,7,0,double down,-0.1
4,7,0,surrender,0
4,8,0,stand,-0.1
4,8,0,hit,1.3955578734589031
4,8,0,double down,-0.09993103192054131
4,8,0,surrender,0
4,9,0,stand,-0.1
4,9,0,hit,0.20995182781485566
4,9,0,double down,-0.09944713077804158
4,9,0,surrender,0.0
4,10,0,stand,0
4,10,0,hit,0.6653019436232661
4,10,0,double down,-0.085285
4,10,0,surrender,0.0
5,1,0,stand,-0.1
5,1,0,hit,0.4608357562190396
5,1,0,double down,0
5,1,0,surrender,0.0
5,2,0,stand,0
5,2,0,hit,0.274733835162731
5,2,0,double down,-0.1
5,2,0,surrender,0
5,3,0,stand,-0.09453403028604129
5,3,0,hit,0.6988622316159456
5,3,0,double down,0
5,3,0,surrender,0
5,4,0,stand,-0.1
5,4,0,hit,0.34297217421093684
5,4,0,double down,0
5,4,0,surrender,0.0
5,5,0,stand,-0.0010000000000000009
5,5,0,hit,0.7818453197162337
5,5,0,double down,-0.011333115852959319
5,5,0,surrender,0.0
5,6,0,stand,0
5,6,0,hit,0.5722242223936403
5,6,0,double down,0
5,6,0,surrender,0.0
5,7,0,stand,-0.1
5,7,0,hit,0.5259419996605329
5,7,0,double down,-0.1
5,7,0,surrender,0
5,8,0,stand,-0.0010000000000000009
5,8,0,hit,1.4219110513009456
5,8,0,double down,0
5,8,0,surrender,0.0
5,9,0,stand,-0.09100000000000001
5,9,0,hit,0
5,9,0,double down,-0.06815844271362591
5,9,0,surrender,9.20219105753645e-05
5,10,0,stand,-0.1
5,10,0,hit,0.18645407279751613
5,10,0,double down,0
5,10,0,surrender,0
6,1,0,stand,-0.1
6,1,0,hit,0.08011087457613843
6,1,0,double down,0
6,1,0,surrender,0
6,2,0,stand,0
6,2,0,hit,0.07223035901484631
6,2,0,double down,0
6,2,0,surrender,0
6,3,0,stand,-0.003960100000000008
6,3,0,hit,0.37081323511900366
6,3,0,double down,0
6,3,0,surrender,0
6,4,0,stand,-0.099314029
6,4,0,hit,0.7967220260939161
6,4,0,double down,-0.0829
6,4,0,surrender,0
6,5,0,stand,-0.1
6,5,0,hit,0.6807620292330102
6,5,0,double down,-0.1
6,5,0,surrender,0.0
6,6,0,stand,0
6,6,0,hit,0.0
6,6,0,double down,-0.06291418584440704
6,6,0,surrender,5.979490448011007e-06
6,7,0,stand,-0.1
6,7,0,hit,0.8291003805380851
6,7,0,double down,-0.1
6,7,0,surrender,0
6,8,0,stand,-0.1
6,8,0,hit,1.2028843865526553
6,8,0,double down,-0.010000000000000009
6,8,0,surrender,0
6,9,0,stand,-0.0010000000000000009
6,9,0,hit,0.6501607326478727
6,9,0,double down,0
6,9,0,surrender,0
6,10,0,stand,-0.1867333939057399
6,10,0,hit,0.05905763975804416
6,10,0,double down,0
6,10,0,surrender,0.0
7,1,0,stand,-0.08946280224100002
7,1,0,hit,0.12098384293456786
7,1,0,double down,0
7,1,0,surrender,0.0
7,2,0,stand,-0.1
7,2,0,hit,0.5415972799596083
7,2,0,double down,-0.1
7,2,0,surrender,0
7,3,0,stand,-0.1
7,3,0,hit,0.5435452273822021
7,3,0,double down,0.03700906561062545
7,3,0,surrender,0.0
7,4,0,stand,-0.1
7,4,0,hit,1.0110006204586528
7,4,0,double down,0
7,4,0,surrender,0.0
7,5,0,stand,-0.0010000000000000009
7,5,0,hit,1.4280112919660368
